asset_type,easting,northing,lat,lon
street light lamp post,391874,391374,53.419103000000000,-2.123733500000000
street light lamp post,391858,391394,53.419282000000003,-2.123974800000000
street light lamp post,392660,391629,53.421407000000002,-2.111913000000000
street light lamp post,392642,391654,53.421630999999998,-2.112184400000000
street light lamp post,392614,391671,53.421782999999998,-2.112606200000000
street light lamp post,392602,391684,53.421900000000001,-2.112787100000000
street light lamp post,390980,392565,53.429792999999997,-2.137219500000000
street light lamp post,390954,392556,53.429712000000002,-2.137610600000000
street light lamp post,390937,392547,53.429631000000001,-2.137866200000000
street light lamp post,390924,392557,53.429721000000001,-2.138062100000000
street light lamp post,390901,392574,53.429873000000001,-2.138408800000000
street light lamp post,390895,392594,53.430053000000001,-2.138499700000000
street light lamp post,390873,392609,53.430186999999997,-2.138831200000000
street light lamp post,390865,392633,53.430402999999998,-2.138952300000000
street light lamp post,390843,392648,53.430537000000001,-2.139283900000000
street light lamp post,390834,392674,53.430771000000000,-2.139420100000000
street light lamp post,390833,392692,53.430931999999999,-2.139435700000000
street light lamp post,390846,392715,53.431139000000002,-2.139240700000000
street light lamp post,390858,392727,53.431246999999999,-2.139060400000000
street light lamp post,392729,390361,53.410010000000000,-2.110845000000000
street light lamp post,392741,390373,53.410117999999997,-2.110664800000000
street light lamp post,392748,390399,53.410352000000003,-2.110560100000000
street light lamp post,393974,390669,53.412795000000003,-2.092122200000000
street light lamp post,391138,391844,53.423315000000002,-2.134821100000000
street light lamp post,391169,391881,53.423648999999997,-2.134355600000000
street light lamp post,393183,392432,53.428632000000000,-2.104060900000000
street light lamp post,393229,392520,53.429423000000000,-2.103370600000000
street light lamp post,393365,390139,53.408023000000000,-2.101272800000000
street light lamp post,393389,390125,53.407898000000003,-2.100911400000000
street light lamp post,393375,390106,53.407727000000001,-2.101121600000000
street light lamp post,394681,391458,53.419893999999999,-2.081499500000000
street light lamp post,394689,391431,53.419651999999999,-2.081378600000000
street light lamp post,394640,391431,53.419651000000002,-2.082115900000000
street light lamp post,393573,392054,53.425238999999998,-2.098183700000000
street light lamp post,394912,390835,53.414296999999998,-2.078013400000000
street light lamp post,390991,392998,53.433686000000002,-2.137066500000000
street light lamp post,390927,393069,53.434322999999999,-2.138031900000000
street light lamp post,391407,392842,53.432290000000002,-2.130800800000000
street light lamp post,392854,390298,53.409446000000003,-2.108963200000000
street light lamp post,392855,390324,53.409678999999997,-2.108948700000000
street light lamp post,392846,390342,53.409841000000000,-2.109084500000000
street light lamp post,393655,392623,53.430354000000001,-2.096961300000000
street light lamp post,390788,392724,53.431218999999999,-2.140113900000000
street light lamp post,390793,392743,53.431390000000000,-2.140039200000000
street light lamp post,390809,392765,53.431587999999998,-2.139799000000000
street light lamp post,390814,392757,53.431516000000002,-2.139723500000000
street light lamp post,394344,390898,53.414856999999998,-2.086560000000000
street light lamp post,393313,390111,53.407770999999997,-2.102054400000000
street light lamp post,393315,390084,53.407527999999999,-2.102023700000000
street light lamp post,393296,390079,53.407482999999999,-2.102309400000000
street light lamp post,393184,390300,53.409467999999997,-2.103999000000000
street light lamp post,393161,390212,53.408676999999997,-2.104343100000000
street light lamp post,393170,390230,53.408839000000000,-2.104208100000000
street light lamp post,393167,390254,53.409053999999998,-2.104253700000000
street light lamp post,393182,390279,53.409278999999998,-2.104028600000000
street light lamp post,393203,390316,53.409612000000003,-2.103713500000000
street light lamp post,392764,391558,53.420769999999997,-2.110346400000000
street light lamp post,392741,391570,53.420876999999997,-2.110692800000000
street light lamp post,392723,391589,53.421047999999999,-2.110964100000000
street light lamp post,392702,391600,53.421146999999998,-2.111280300000000
street light lamp post,393017,392429,53.428601999999998,-2.106559100000000
street light lamp post,394361,392485,53.429122000000000,-2.086333200000000
street light lamp post,394650,390620,53.412362000000002,-2.081951400000000
street light lamp post,394568,390701,53.413088999999999,-2.083186400000000
street light lamp post,394547,390766,53.413673000000003,-2.083503500000000
street light lamp post,392623,391761,53.422592999999999,-2.112472900000000
street light lamp post,393652,392279,53.427261999999999,-2.096999400000000
street light lamp post,393807,392473,53.429008000000003,-2.094670700000000
street light lamp post,393731,392457,53.428863000000000,-2.095814100000000
street light lamp post,392254,391531,53.420520000000003,-2.118019700000000
street light lamp post,392480,391585,53.421008999999998,-2.114620400000000
street light lamp post,392449,391570,53.420873000000000,-2.115086500000000
street light lamp post,392385,391555,53.420738000000000,-2.116049200000000
street light lamp post,392306,391542,53.420619000000002,-2.117237600000000
street light lamp post,392514,391577,53.420937000000002,-2.114108600000000
street light lamp post,392545,391590,53.421053999999998,-2.113642500000000
street light lamp post,392574,391585,53.421010000000003,-2.113206000000000
street light lamp post,392546,390971,53.415491000000003,-2.113612600000000
street light lamp post,392517,390957,53.415363999999997,-2.114048600000000
street light lamp post,392503,390939,53.415202000000001,-2.114258800000000
street light lamp post,394459,391165,53.417257999999997,-2.084834600000000
street light lamp post,391340,392940,53.433169999999997,-2.131811900000000
street light lamp post,391321,392018,53.424883000000001,-2.132072100000000
street light lamp post,391334,392043,53.425106999999997,-2.131877200000000
street light lamp post,391358,392068,53.425333000000002,-2.131516700000000
street light lamp post,391361,392095,53.425575000000002,-2.131472300000000
street light lamp post,391384,392117,53.425773000000000,-2.131126800000000
street light lamp post,391163,391805,53.422964999999998,-2.134443800000000
street light lamp post,391187,391815,53.423056000000003,-2.134082900000000
street light lamp post,391199,391844,53.423316000000000,-2.133903100000000
street light lamp post,391232,391862,53.423479000000000,-2.133407100000000
street light lamp post,391248,391895,53.423775999999997,-2.133167200000000
street light lamp post,391271,391907,53.423884000000001,-2.132821500000000
street light lamp post,391277,391932,53.424109000000001,-2.132731900000000
street light lamp post,391293,391964,53.424396999999999,-2.132492000000000
street light lamp post,391310,391975,53.424495999999998,-2.132236500000000
street light lamp post,391306,391988,53.424613000000001,-2.132297000000000
street light lamp post,392847,391234,53.417859000000000,-2.109090000000000
street light lamp post,393117,392461,53.428891000000000,-2.105054900000000
street light lamp post,389897,393847,53.441296999999999,-2.153560500000000
street light lamp post,389926,393850,53.441324000000002,-2.153124100000000
street light lamp post,389951,393862,53.441433000000004,-2.152748100000000
street light lamp post,389984,393861,53.441423999999998,-2.152251300000000
street light lamp post,390013,393844,53.441271999999998,-2.151814100000000
street light lamp post,390033,393829,53.441138000000002,-2.151512600000000
street light lamp post,390054,393819,53.441048000000002,-2.151196100000000
street light lamp post,394379,391645,53.421571999999998,-2.086047000000000
street light lamp post,391017,391871,53.423555999999998,-2.136642600000000
street light lamp post,393237,391785,53.422817000000002,-2.103234100000000
street light lamp post,390076,394696,53.448931000000002,-2.150892900000000
street light lamp post,393060,391423,53.419559999999997,-2.105889500000000
street light lamp post,392550,391218,53.417710999999997,-2.113558300000000
street light lamp post,390792,393060,53.434238999999998,-2.140063600000000
street light lamp post,390758,393067,53.434302000000002,-2.140575600000000
street light lamp post,390725,393063,53.434265000000003,-2.141072200000000
street light lamp post,391167,392598,53.430092999999999,-2.134406100000000
street light lamp post,391181,392590,53.430022000000001,-2.134195200000000
street light lamp post,391185,392569,53.429833000000002,-2.134134400000000
street light lamp post,391194,392552,53.429679999999998,-2.133998400000000
street light lamp post,391206,392532,53.429501000000002,-2.133817300000000
street light lamp post,391198,392511,53.429312000000003,-2.133937100000000
street light lamp post,391198,392487,53.429096000000001,-2.133936400000000
street light lamp post,391198,392470,53.428942999999997,-2.133935900000000
street light lamp post,391206,392453,53.428790999999997,-2.133815000000000
street light lamp post,391209,392433,53.428610999999997,-2.133769300000000
street light lamp post,391207,392411,53.428412999999999,-2.133798800000000
street light lamp post,391218,392393,53.428251000000003,-2.133632700000000
street light lamp post,391255,392477,53.429006999999999,-2.133078300000000
street light lamp post,391250,392496,53.429178000000000,-2.133154000000000
street light lamp post,391236,392514,53.429338999999999,-2.133365200000000
street light lamp post,391219,392514,53.429338999999999,-2.133621100000000
street light lamp post,394360,390634,53.412483999999999,-2.086314400000000
street light lamp post,394369,390589,53.412080000000003,-2.086178200000000
street light lamp post,390832,390242,53.408911000000003,-2.139378600000000
