OWNER,AREA,FULLSTREET,UNITTYPE,UNITNO,HEIGHT,EASTING,NORTHING
NCC,YAS,HIGH MILL ROAD,L,L2014,6,651860,307332
NCC,WOO,HALL LANE,U,S0030,0,563974,322535
NCC,YAN,ST PETERS ROAD,Z,Z0036,0,652875,307076
NCC,TSJ,MAIN ROAD,U,S0006,0,553225,314399
NCC,WLN,NEW ROAD,L,9,8,628411,330201
NCC,NON,MILE CROSS ROAD,S,S0150,3,621779,310427
NCC,NOW,SOUTH PARK AVENUE,Z,Z0001,0,620500,307244
NCC,NOW,SOUTH PARK AVENUE,Z,Z0002,0,620500,307244
NCC,HEA,CHURCH LANE,S,S0041,3,568198,337889
NCC,CAI,HIGH STREET,S,S0093,3,652229,312082
NCC,FAK,WELLS ROAD,S,S0140,3,591639,330258
NCC,FAK,VALLEY WAY,L,6,6,593354,329551
NCC,CAS,QUEEN ELIZABETH WAY,L,25,12,567098,324035
NCC,STA,YARMOUTH ROAD A149,B,B0045,0,637427,324720
NCC,STA,YARMOUTH ROAD A149,B,B0047,0,637427,324720
NCC,KIN,ST JAMES COURT,L,1,6,561858,319869
NCC,THE,ARLINGTON WAY,L,33,6,587759,282521
NCC,TSL,LYNN ROAD,U,S0007,3,555316,315948
NCC,TSL,CHURCH ROAD,U,S0018,0,554992,314656
NCC,TSL,CHURCH ROAD,U,S0019,0,554992,314656
NCC,WAW,LYNN ROAD,U,S0043,0,549209,313091
NCC,WAH,SCHOOL ROAD,U,S0002,0,551684,313635
NCC,TSL,SCHOOL ROAD,U,S0016,0,554596,312442
NCC,TSL,SCHOOL ROAD,U,S0017,0,554596,312442
NCC,CRX,NORWICH ROAD,L,62,10,588835,284752
NCC,CRX,NORWICH ROAD,L,63,10,588835,284752
NCC,CRX,NORWICH ROAD,L,64,10,588835,284752
NCC,CRX,NORWICH ROAD,L,65,10,588835,284752
NCC,CRX,NORWICH ROAD,L,66,10,588835,284752
NCC,DOM,STATION RD RAB,S,S0163,3,,
NCC,YAN,DICKENS AVENUE,S,S0532,3,652899,306266
NCC,CRX,NORWICH ROAD,L,67,10,588835,284752
NCC,CRX,NORWICH ROAD,L,68,10,588835,284752
NCC,CRX,NORWICH ROAD,L,69,10,588835,284752
NCC,CRX,NORWICH ROAD,L,70,10,588835,284752
NCC,CRX,NORWICH ROAD,L,71,10,588835,284752
NCC,CRX,NORWICH ROAD,L,72,10,588835,284752
NCC,CRX,NORWICH ROAD,L,73,10,588835,284752
NCC,CRX,NORWICH ROAD,L,74,10,588835,284752
NCC,CRX,NORWICH ROAD,L,75,10,588835,284752
NCC,CRX,VICTORY WAY,L,1,10,588491,284634
NCC,CRX,VICTORY WAY,L,2,10,588491,284634
NCC,CRX,VICTORY WAY,L,3,10,588491,284634
NCC,CRX,NORWICH ROAD,S,S0008,3,588835,284752
NCC,CRX,NORWICH ROAD,S,S0008,3,588835,284752
NCC,CRX,NORWICH ROAD,S,S0009,3,588835,284752
NCC,CRX,NORWICH ROAD,S,S0009,3,588835,284752
NCC,CRX,VICTORY WAY,S,S0010,3,588491,284634
NCC,CRX,VICTORY WAY,S,S0010,3,588491,284634
NCC,CRX,VICTORY WAY,S,S0011,3,588491,284634
NCC,CRX,VICTORY WAY,S,S0011,3,588491,284634
NCC,WLN,BIRDS ROAD,L,2,6,,
NCC,WLN,FARM VIEW,L,2,6,629310,330238
NCC,WLN,CORBETT ROAD,L,7,6,628292,330856
NCC,YAN,BARNARD AVENUE,L,17,8,652775,309336
NCC,SWF,NORTHWELL POOL ROAD,S,S0083,3,582091,309384
NCC,SWF,NORTHWELL POOL ROAD,S,S0084,3,582091,309384
NCC,SWF,NORTHWELL POOL ROAD,S,S0085,3,582091,309384
NCC,SWF,NORTHWELL POOL ROAD,S,S0087,3,582091,309384
NCC,DIS,DENMARK STREET,S,S0014,3,611315,279701
NCC,NOW,TUNSTALL CLOSE,L,1,3,618081,309209
NCC,YAN,EUSTON ROAD,L,L2997,10,652990,307900
NCC,YAN,LAWN AVENUE,L,12,12,652233,308740
NCC,NOW,UNTHANK ROAD,L,L5257,8,621428,307495
NCC,NOS,LAKENHAM ROAD,L,17,12,622555,306557
NCC,NON,ARMINGHALL CLOSE,L,1,6,622037,311080
NCC,KIN,REID WAY,L,40,8,563134,321642
NCC,BUN,SUTTON LEA,L,1,6,583463,341542
NCC,BUN,SUTTON LEA,L,2,6,583463,341542
NCC,BUN,SUTTON LEA,L,3,6,583463,341542
NCC,BUN,SUTTON LEA,L,4,6,583463,341542
NCC,KIN,QUEEN STREET,S,S0166,5,561663,319930
NCC,KIN,QUEEN STREET,S,S0166,5,561663,319930
NCC,WYM,AVENUE ROAD,S,S0156,4,611275,301367
NCC,AYL,STATION ROAD,L,4,6,619636,326516
NCC,WNS,POLKA ROAD,Z,Z0003,0,591946,343277
NCC,WNS,POLKA ROAD,Z,Z0004,0,591946,343277
NCC,WAT,NORWICH ROAD,S,S0152,3,592151,300710
NCC,KIN,SIMON SCOTLAND ROAD,L,1,8,562816,318821
NCC,CLE,MAIN ROAD,S,S0024,3,558883,320344
NCC,DIS,CONSTABLE CLOSE,L,1,5,611117,279882
NCC,DIS,POLLARD COURT,L,1,5,612977,279246
NCC,THE,OLD STATION APPROACH ROAD,L,10,12,587972,282824
NCC,KIN,MONTGOMERY WAY,L,7,6,,
NCC,KIN,MONTGOMERY WAY,L,9,6,,
NCC,YAS,YOUELL AVENUE,L,16,6,652743,302371
NCC,DOM,STATION RD RAB,B,B0052,0,,
NCC,COS,TAVERHAM LANE,L,1,8,616162,313115
NCC,NOE,SKELTON ROAD,L,1,6,625440,309926
NCC,NON,MARGARET PASTON AVENUE,L,15,7,621628,310601
NCC,STC,NORWICH ROAD ROUNDABOUT,S,S0004,3,639569,293115
NCC,KIN,CLENCHWARTON ROAD,L,43,8,561025,319243
NCC,NOC,WESTWICK STREET,S,S0312,3,622653,308879
NCC,HIN,HOPSACK ROAD,L,1,6,602762,302095
NCC,HIN,HOPSACK ROAD,L,2,6,602762,302095
NCC,HIN,HOPSACK ROAD,L,3,6,602762,302095
NCC,HIN,HOPSACK ROAD,L,4,6,602762,302095
NCC,HIN,HOPSACK ROAD,L,5,6,602762,302095
NCC,HIN,HOPSACK ROAD,L,6,6,602762,302095
NCC,HIN,GRANARY WAY,L,1,6,602819,302154
NCC,HIN,GRANARY WAY,L,2,6,602819,302154
NCC,HIN,GRANARY WAY,L,3,6,602819,302154
NCC,HIN,GRANARY WAY,L,4,6,602819,302154
NCC,HIN,GRANARY WAY,L,5,6,602819,302154
NCC,HIN,GRANARY WAY,L,6,6,602819,302154
NCC,HIN,GRANARY WAY,L,7,6,602819,302154
NCC,HIN,GRANARY WAY,L,8,6,602819,302154
NCC,HIN,BARLEYFIELD ROAD,L,1,6,602827,302019
NCC,HIN,BARLEYFIELD ROAD,L,2,6,602827,302019
NCC,HIN,BARLEYFIELD ROAD,L,3,6,602827,302019
NCC,HIN,BARLEYFIELD ROAD,L,4,6,602827,302019
NCC,DIC,RECTORY ROAD,S,S0010,4,617302,282415
NCC,DIC,RECTORY ROAD,S,S0010,4,617302,282415
NCC,LOD,POPPY CLOSE,L,3,5,635898,298979
NCC,ATT,CONNAUGHT PLAIN,L,28,8,604646,295211
NCC,ATT,CONNAUGHT PLAIN,L,29,8,604646,295211
NCC,ATT,EXCHANGE STREET,L,30,8,604675,295282
NCC,CRM,HOLT ROAD,S,S0213,3,620775,341357
NCC,CRM,HOLT ROAD,S,S0213,3,620775,341357
NCC,CRM,HOLT ROAD,S,S0214,3,620775,341357
NCC,CRM,HOLT ROAD,S,S0214,3,620775,341357
NCC,CRM,HOLT ROAD,S,S0215,3,620775,341357
NCC,CRM,HOLT ROAD,S,S0216,3,620775,341357
NCC,CRM,HOLT ROAD,S,S0217,3,620775,341357
NCC,WLN,SYCAMORE CLOSE,L,1,5,628969,330936
NCC,WLN,SYCAMORE CLOSE,L,3,5,628969,330936
NCC,WLN,SYCAMORE CLOSE,L,4,5,628969,330936
NCC,FEB,CROMER ROAD,S,S0002,3,620454,340264
NCC,FEB,CROMER ROAD,S,S0002,3,620454,340264
NCC,WLN,FARMAN AVENUE,L,4,6,628487,330024
NCC,WLN,BIRCH CLOSE,L,5,6,628960,330864
NCC,WLN,BIRCH CLOSE,L,6,6,628960,330864
NCC,WLN,WHARTON DRIVE,L,12,6,629048,331182
NCC,WLN,WHARTON DRIVE TO END,L,15,6,629079,331233
NCC,WLN,WHARTON DRIVE TO END,L,18,6,629079,331233
NCC,POR,HORNBEAM DRIVE,L,1,6,626673,302056
NCC,WLN,FOXGLOVE CLOSE,L,3,6,629379,330252
NCC,WLN,FOXGLOVE CLOSE,L,6,6,629379,330252
NCC,NOW,EARLHAM ROAD,L,132,8,620596,308501
NCC,NOW,EARLHAM ROAD,L,133,8,620596,308501
NCC,NOW,EARLHAM ROAD,L,134,8,620596,308501
NCC,NOW,EARLHAM ROAD,L,135,8,620596,308501
NCC,NOW,EARLHAM ROAD,Z,Z0038,0,620596,308501
NCC,NOW,EARLHAM ROAD,Z,Z0039,0,620596,308501
NCC,NOW,EARLHAM ROAD,L,140,6,620596,308501
NCC,NOW,EARLHAM ROAD,L,141,6,620596,308501
NCC,NOW,EARLHAM ROAD,Z,Z0042,0,620596,308501
NCC,NOW,EARLHAM ROAD,Z,Z0043,0,620596,308501
NCC,CAI,NORWICH RD RAB,S,S0027,3,,
NCC,KIN,WOOTTON ROAD,B,B0621,0,564139,321985
NCC,TSA,NEWCASTLE CLOSE,L,3,5,627712,309932
NCC,NOW,EARLHAM ROAD,L,142,6,620596,308501
NCC,TSA,NEWCASTLE CLOSE,L,2,5,627712,309932
NCC,TSA,NEWCASTLE CLOSE,L,4,5,627712,309932
NCC,TSA,NEWCASTLE CLOSE,L,5,5,627712,309932
NCC,TSA,LUCAS COURT,L,4,6,,
NCC,TSA,JOYCE WAY,L,3,6,627885,310144
NCC,TSA,ASSOCIATION WAY,L,10,5,627604,309988
NCC,NOW,EARLHAM ROAD,L,143,6,620596,308501
NCC,NOW,EARLHAM ROAD,Z,Z0025,0,620596,308501
NCC,NOW,EARLHAM ROAD,Z,Z0026,0,620596,308501
NCC,NOW,HEIGHAM ROAD,L,9,6,621943,308869
NCC,NOW,HEIGHAM ROAD,L,10,6,621943,308869
NCC,NOW,HEIGHAM ROAD,Z,Z0023,0,621943,308869
NCC,NOW,HEIGHAM ROAD,Z,Z0024,0,621943,308869
NCC,BLA,NEW ROAD,B,B0013,0,607674,338892
NCC,KIN,QUEEN MARY ROAD,L,4,6,563362,320212
NCC,HNF,WEAVERS CLOSE,L,8,6,621891,315171
NCC,HNF,WEAVERS CLOSE,L,9,6,621891,315171
NCC,NOC,BER STREET,B,B1688,0,623352,307941
NCC,FAK,GEORGE EDWARDS ROAD,L,5,8,593303,330170
NCC,SCA,WELDEN ROAD,L,3,6,598052,312707
NCC,SCA,WELDEN ROAD,L,8,6,598052,312707
NCC,SCA,WELDEN ROAD,L,9,6,598052,312707
NCC,FAK,BRIDGE STREET,L,2,6,592006,329521
NCC,DEE,LISBON ROAD,L,1,6,,
NCC,WYM,HARTS FARM ROAD,B,B0193,0,611867,301973
NCC,WLN,NORWICH ROAD,L,11,8,627882,329128
NCC,WLN,NORWICH ROAD,L,11,8,627882,329128
NCC,WLN,NORWICH ROAD,S,S0100,0,627882,329128
NCC,WLN,NORWICH ROAD,S,S0100,0,627882,329128
NCC,HIN,HARDINGHAM STREET,U,S0027,3,602485,302355
NCC,TSA,LYNN CLOSE,L,3,6,627772,310038
NCC,TSA,LYNN CLOSE,L,3,6,627772,310038
NCC,NOE,BEACONSFIELD ROAD,L,13,6,623355,309807
NCC,NOE,CROME ROAD,L,1,6,623605,310087
NCC,NOE,SOUTHALLS WAY,L,L0009,6,623704,310073
NCC,CAI,BRANFORD ROAD,L,5,5,651995,313080
NCC,WLN,WHERRY CLOSE CYCLETRACK,L,1,6,,
NCC,WLN,WHERRY CLOSE CYCLETRACK,L,2,6,,
NCC,MAI,DEREHAM ROAD,L,5,6,604333,311263
NCC,WLN,WHERRY CLOSE,L,3,6,629089,331089
NCC,CRI,ROUND HOUSE WAY,L,L0352,8,618745,306240
NCC,DOM,GLEBE ROAD,L,10,6,561846,303760
NCC,DOM,GLEBE ROAD,L,11,6,561846,303760
NCC,DOM,CHERVIL WALK,L,1,6,562015,303810
NCC,DOM,CHERVIL WALK,L,2,6,562015,303810
NCC,HES,WINTERTON ROAD,L,5,6,649557,317799
NCC,THE,LONDON ROAD,S,S0479,0,586090,282481
NCC,WLN,RANDELL CLOSE,L,1,6,628969,329785
NCC,WLN,RANDELL CLOSE,L,2,6,628969,329785
NCC,LON,NORWICH ROAD,S,S0023,2,620178,294096
NCC,LON,NORWICH ROAD,S,S0024,2,620178,294096
NCC,LON,NORWICH ROAD,S,S0025,2,620178,294096
NCC,LON,NORWICH ROAD,S,S0026,2,620178,294096
NCC,LON,NORWICH ROAD,S,S0027,2,620178,294096
NCC,DOM,DOWNHAM - EASTERN BYPASS (A10),L,8,12,562462,302694
NCC,WIW,MAIN ROAD,L,129,10,563112,316068
NCC,BRU,STATION ROAD,L,6,6,627746,329907
NCC,SHE,CROMER ROAD,B,B0098,0,615953,342930
NCC,NOW,TRINITY STREET,S,S0161,0,622180,307997
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,32,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,33,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,34,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,35,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,36,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,37,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,38,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,39,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,40,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,41,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,42,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,43,6,563206,319690
NCC,HET,CHURCHFIELDS CYCLE TRACK,L,2,6,,
NCC,NOC,WHITEFRIARS,Z,Z0017,3,623417,309205
NCC,DEE,RUSSET WAY,L,10,5,,
NCC,BRU,STATION ROAD,L,5,6,627746,329907
NCC,BRD,LUCERNE ROAD,L,2,6,650638,303539
NCC,DEE,CYCLE PATH ADJACENT TO 24 MASEFIELD MEWS HEADING EAST TO CYCLE PATH,L,13,6,598098,314110
NCC,DEE,DE HAVILLAND ROAD,L,7,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,11,5,598081,313697
NCC,CRI,NEWMARKET ROAD,L,168,12,619212,305633
NCC,CRI,NEWMARKET ROAD,L,174,12,619212,305633
NCC,CRI,NEWMARKET ROAD,L,175,12,619212,305633
NCC,CRI,HOLME AVENUE,L,1,10,618956,305381
NCC,CRI,HOLME AVENUE,L,2,10,618956,305381
NCC,WLN,BIRDS ROAD,L,4,6,,
NCC,WLN,HONEYSUCKLE CLOSE,L,4,6,629339,329986
NCC,WLN,PLANTATION ROAD,L,8,5,629316,330056
NCC,WLN,CHESTNUT AVENUE,L,1,6,629457,329991
NCC,TSA,THE DENES,L,13,6,625096,308300
NCC,TSA,MONTROSE COURT,L,4,6,627526,309919
NCC,TSA,CULVERIN CLOSE,L,2,6,627788,309773
NCC,TSA,CAVALIER CLOSE,L,2,6,627509,309262
NCC,TSA,CAVALIER CLOSE,L,4,6,627509,309262
NCC,TSA,CAVALIER CLOSE,L,7,6,627509,309262
NCC,DIT,MILLFIELD CLOSE,L,2,6,634108,291494
NCC,DIT,MILLFIELD CLOSE,L,3,6,634108,291494
NCC,DIT,WILDFLOWER WAY,L,2,6,633906,291368
NCC,HOT,NEIL AVENUE,L,5,6,608034,338356
NCC,NOC,BER STREET,B,B0041,0,623352,307941
NCC,NOC,BER STREET,B,B0042,0,623352,307941
NCC,WRO,NORWICH ROAD,B,B0014,0,629762,316975
NCC,THE,ROSECROFT WAY,L,1,8,588201,283393
NCC,NOW,GUARDIAN ROAD,L,1,12,620635,309113
NCC,NOE,ALBION WAY,L,2,10,623899,308019
NCC,DOM,BAY WALK,L,3,5,562160,303738
NCC,DOM,BAY WALK,L,4,5,562160,303738
NCC,YAS,PIER PLAIN,L,1,10,652787,304113
NCC,YAS,PIER PLAIN,L,2,10,652787,304113
NCC,YAS,PIER PLAIN,L,3,10,652787,304113
NCC,YAS,PIER PLAIN,L,4,10,652787,304113
NCC,YAS,PIER PLAIN,L,5,10,652787,304113
NCC,YAS,PIER PLAIN,L,6,10,652787,304113
NCC,YAS,PIER PLAIN,L,7,10,652787,304113
NCC,YAS,PIER PLAIN,L,8,10,652787,304113
NCC,YAS,PIER PLAIN,L,9,10,652787,304113
NCC,YAS,PIER PLAIN,L,10,10,652787,304113
NCC,YAS,PIER PLAIN,L,11,10,652787,304113
NCC,DEE,WINDSOR PARK,L,3,6,598792,314686
NCC,TSA,END ROYALIST DRIVE TO WINSTANLEY ROAD,L,14,5,627893,309298
NCC,TSA,END ROYALIST DRIVE TO WINSTANLEY ROAD,L,15,5,627893,309298
NCC,TSA,NEWARK CLOSE,L,3,6,627871,309430
NCC,NOW,EARLHAM ROAD,L,136,7,620596,308501
NCC,NOW,EARLHAM ROAD,L,138,7,620596,308501
NCC,NOW,EARLHAM ROAD,L,139,7,620596,308501
NCC,NOW,EARLHAM ROAD,Z,Z0040,0,620596,308501
NCC,NOW,EARLHAM ROAD,Z,Z0041,0,620596,308501
NCC,EAR,THE SIDINGS,L,2,6,632092,289133
NCC,LOD,OAKFIELDS,L,1,6,635771,298983
NCC,LOD,OAKFIELDS,L,2,6,635771,298983
NCC,YAN,BARNARD AVENUE,S,S0036,0,652775,309336
NCC,YAS,MAGDALEN WAY,L,2,8,651845,304052
NCC,YAS,MAGDALEN WAY,L,3,8,651845,304052
NCC,DRA,WINNERS WALK,L,7,5,617526,315138
NCC,KIN,MORSTON DRIFT,B,B0706,0,562042,318371
NCC,COS,LONGWATER ROUNDABOUT SOUTH,S,S0072,3,,
NCC,NOE,CHARLTON RD RAB,S,S0405,3,,
NCC,CAI,FORTH CLOSE,L,2,6,651334,312533
NCC,DOM,PRIORY ROAD,U,S0142,0,560941,303106
NCC,DOM,PRIORY ROAD,U,S0143,0,560941,303106
NCC,YAN,CROWN ROAD,S,S1194,0,652821,307477
NCC,SPR,ROUNDTREE WAY,B,B0047,0,624958,310755
NCC,OUT,WISBECH RD RAB,S,S0017,3,550625,304693
NCC,BEL,NEW ROAD,L,33,6,648684,303204
NCC,SWF,MANGATE STREET,U,S0130,0,582136,309054
NCC,NOW,BOWTHORPE ROAD,Z,Z0019,0,620571,308864
NCC,NOW,BOWTHORPE ROAD,Z,Z0020,0,620571,308864
NCC,HOF,PINELANDS ROAD,L,1,6,618750,316946
NCC,HOF,PINELANDS ROAD,L,2,6,618750,316946
NCC,HOF,PINELANDS ROAD,L,3,6,618750,316946
NCC,HOF,PINELANDS ROAD,L,4,6,618750,316946
NCC,HOF,PARK VIEW,L,1,6,618704,316966
NCC,HOF,PARK VIEW,L,2,6,618704,316966
NCC,HOF,PARK VIEW,L,3,6,618704,316966
NCC,HOF,PARK VIEW,L,4,6,618704,316966
NCC,HOF,PARK VIEW,L,5,6,618704,316966
NCC,HOF,PARK VIEW,L,6,6,618704,316966
NCC,HOF,PARK VIEW,L,7,6,618704,316966
NCC,HOF,PARK VIEW,L,8,6,618704,316966
NCC,HOF,PARK VIEW,L,9,6,618704,316966
NCC,HOF,PARK VIEW,L,10,6,618704,316966
NCC,NOS,SAINT STEPHENS ROUNDABOUT,S,S0225,0,622822,308016
NCC,YAN,MIDDLEGATE,L,1,6,652586,306962
NCC,HIL,HIGH STREET,U,S0011,0,562072,298447
NCC,HIL,ELY ROAD,U,S0004,0,562040,297652
NCC,DOM,TRAFALGAR ROAD,U,S0096,0,560869,302849
NCC,GUI,HOLT ROAD,U,S0015,0,600061,326739
NCC,SWF,NEW SPORLE ROAD,U,S0125,0,582190,309536
NCC,SWF,NEW SPORLE ROAD,S,S0126,0,582190,309536
NCC,WOO,HALL LANE,U,S0019,0,563974,322535
NCC,TIL,LYNN ROAD,U,S0024,0,556722,317179
NCC,THE,SPEEDWELL CLOSE,L,1,6,587878,283473
NCC,THE,COLUMBINE CLOSE,L,4,6,588014,283519
NCC,THE,BERGAMOT CLOSE,L,1,5,,
NCC,THE,NORFOLK ROAD,L,1,6,587635,283183
NCC,THE,NORFOLK ROAD,L,2,6,587635,283183
NCC,THE,NORFOLK ROAD,L,5,6,587635,283183
NCC,THE,NORFOLK ROAD,L,6,6,587635,283183
NCC,THE,BUTTERCUP CLOSE,L,1,5,588135,283798
NCC,THE,BUTTERCUP CLOSE,L,4,5,588135,283798
NCC,THE,BEN CULEY DRIVE,L,7,6,586987,283597
NCC,THE,BEN CULEY DRIVE,L,8,6,586987,283597
NCC,THE,BEN CULEY DRIVE,L,9,6,586987,283597
NCC,THE,PARK VIEW,L,1,6,587691,283133
NCC,THE,PARK VIEW,L,4,6,587691,283133
NCC,THE,CONEY CLOSE,L,6,6,585587,283164
NCC,THE,CONEY CLOSE,L,7,6,585587,283164
NCC,KIN,JOHN KENNEDY ROAD,B,B0352,0,561974,320508
NCC,KIN,LOKE ROAD,B,B0049,0,562261,320675
NCC,THE,BRUNEL WAY,S,S0126,3,586237,284308
NCC,CAI,CAISTER BYPASS,L,L0119,12,651646,311527
NCC,CAI,CAISTER BYPASS,L,L0119,12,651646,311527
NCC,CAI,CAISTER BYPASS,S,S0007,0,651646,311527
NCC,CAI,CAISTER BYPASS,S,S0015,0,651646,311527
NCC,SPR,WROXHAM ROAD,L,18,10,625387,312333
NCC,WLN,PARK LANE,L,7,8,628082,330102
NCC,NOW,EARLHAM ROAD,B,B0356,0,620596,308501
NCC,NOW,EARLHAM ROAD,L,137,7,620596,308501
NCC,DEE,SHIPDHAM ROAD,L,68,6,598926,311288
NCC,THE,LIME GROVE,L,1,6,587233,283267
NCC,THE,ST MARYS CRESCENT,L,1,6,586830,282565
NCC,THE,ST MARYS CRESCENT,L,2,6,586830,282565
NCC,THE,ST MARYS CRESCENT,L,3,6,586830,282565
NCC,THE,ST MARYS CRESCENT,L,4,6,586830,282565
NCC,THE,ST MARYS CRESCENT,L,5,6,586830,282565
NCC,THE,ST MARYS CRESCENT,L,6,6,586830,282565
NCC,THE,GLOUCESTER WAY,L,4,6,585939,283870
NCC,THE,GLOUCESTER WAY,L,5,6,585939,283870
NCC,THE,GLOUCESTER WAY TO BRUNEL WAY,L,6,6,586029,284085
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,1,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,2,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,3,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,4,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,5,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,6,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,7,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,8,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,9,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,10,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,11,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,12,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,13,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,14,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,15,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,16,6,563257,321052
NCC,KIN,SANDRINGHAM RAILWAY PATH,L,17,6,563257,321052
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,18,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,19,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,20,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,21,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,22,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,23,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,24,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,25,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,26,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,27,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,28,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,29,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,30,6,563206,319690
NCC,KIN,CYCLE PATH FROM TENNYSON AVENUE RAILWAY BRIDGE TO BRIDGE WAY,L,31,6,563206,319690
NCC,NOC,COW HILL,S,S0075,3,622538,308641
NCC,DRA,COSTESSEY LANE,S,S0011,3,617633,313222
NCC,WYM,END TO WHITEHORSE STREET,L,16,6,610779,301297
NCC,NOE,PLUMSTEAD ROAD EAST,Z,Z0010,3,625759,309820
NCC,NOW,EARLHAM GREEN LANE,L,28,8,619054,309237
NCC,KIN,LOKE ROAD,B,B0052,0,562261,320675
NCC,RYB,BRIDGE ROAD,U,S0002,0,596848,327515
NCC,SNE,LYNN ROAD,U,S0010,0,568505,333973
NCC,DOM,WILLOW ROAD,U,S0137,0,560929,303831
NCC,DOM,WILLOW ROAD,U,S0138,0,560929,303831
NCC,DOM,WIMBLEDON WAY,L,4,6,560673,302835
NCC,DOM,HAMILTON WAY,L,9,6,560726,302900
NCC,DOM,ORCHID CLOSE,L,1,6,560624,303101
NCC,DOM,SNOWDROP GROVE,L,1,6,560589,302960
NCC,DOM,SNOWDROP GROVE,L,2,6,560589,302960
NCC,DOM,SNOWDROP GROVE,L,3,6,560589,302960
NCC,DOM,SNOWDROP GROVE,L,4,6,560589,302960
NCC,DOM,SNOWDROP GROVE,L,5,6,560589,302960
